compound_id,name,mono_mass,source_type,unit,median_content,min_content,max_content,iqr_content,n_foods_measured,n_total_foods
4563,Phenols,199.045570468,Compound,mg/100g,16000,16000,16000,0,1,561
8049,Heptanal,114.10446507,Compound,mg/100g,0.4,0.001,3500,268.55,6,561
11313,Theaflagallin,400.07943211,Compound,mg/100g,0.35,0.35,0.35,0,1,561
12741,L-Theanine,174.100442324,Compound,mg/100g,456,3.5,925,571.4,1,561
13016,Germanicol,426.386166222,Compound,mg/100g,2.5,2.5,2.5,0,1,561
13508,Taraxerol,426.386166222,Compound,mg/100g,2,2,2,0,1,561
13795,Geraniol,154.1357652,Compound,mg/100g,8.9,0.0003,14520,126.2,23,561
14297,(Z)-3-Methyl-2-(2-pentenyl)-2-cyclopenten-1-one,164.120115134,Compound,mg/100g,1.65,0.055,4.25,1.57375,3,561
14381,Nerolidol,222.198365454,Compound,mg/100g,1.55,0.0275,100,6.1475,7,561
14487,alpha-Ionone,192.151415262,Compound,mg/100g,0.001,0.00005,40,19.999975,3,561
15473,beta-Ionone,192.151415262,Compound,mg/100g,1.715,0.009,1200,47.2975,8,561
17703,Theasinensin B,762.143214156,Compound,mg/100g,8.2,8.2,8.2,0,1,561
18077,S-Methyl-L-methionine,164.074524387,Compound,mg/100g,9.15,2.55,15.75,6.6,2,561
18144,1-Glucosyl gallate,332.074346732,Compound,mg/100g,2.8,2.8,2.8,0,1,561
18267,Theasinensin E,610.13225554,Compound,mg/100g,1.4,1.4,1.4,0,1,561
18268,Theasinensin D,914.154172735,Compound,mg/100g,1.8,1.8,1.8,0,1,561
18269,Theasinensin F,898.15925815,Compound,mg/100g,2,2,2,0,1,561
18288,(-)-Epiafzelechin 3-gallate,426.095082174,Compound,mg/100g,3.7,3.7,3.7,0,1,561
18304,Oolongtheanin,732.13264947,Compound,mg/100g,0.2,0.2,0.2,0,1,561
18720,"1,4,6-Trigalloyl-beta-D-glucopyranose",636.096263964,Compound,mg/100g,0.75,0.75,0.75,0,1,561
18745,8-C-Ascorbylepigallocatechin 3-gallate,632.101349342,Compound,mg/100g,1.1,1.1,1.1,0,1,561
18813,Strictinin,634.0806139,Compound,mg/100g,8.65,7.3,10,1.35,2,561
19232,Oolonghomobisflavan A,928.169822836,Compound,mg/100g,1.1,1.1,1.1,0,1,561
19233,Oolonghomobisflavan B,928.169822836,Compound,mg/100g,0.7,0.7,0.7,0,1,561
19259,Assamicain C,916.169822836,Compound,mg/100g,3.4,3.4,3.4,0,1,561
19362,Assamicain A,916.169822836,Compound,mg/100g,5.8,5.8,5.8,0,1,561
20542,"cis-Linalool 3,6-oxide",170.13067982,Compound,mg/100g,110,110,110,0,1,561
20543,"trans-Linalool 3,6-oxide",170.13067982,Compound,mg/100g,21.25,1.25,290,144.375,2,561
15909,1-O-p-Coumaroyl-beta-D-glucose,326.100167552,Compound,mg/100g,0.2265000055,0,4.370028424,0.45928449075,12,561
238,Feruloyl glucose,356.110732238,Compound,mg/100g,0.325000008,0,1.299999992,0.22284998975,11,561
432,Moupinamide,313.131408101,Compound,mg/100g,1.2,1.2,1.2,0,5,561
1066,Nonivamide,293.199093735,Compound,mg/100g,2.35,2.35,2.35,0,6,561
1156,Capsianoside C,1726.855309924,Compound,mg/100g,6.9,6.9,6.9,0,5,561
1157,Capsianoside E,1710.860395302,Compound,mg/100g,1.5,1.5,1.5,0,5,561
2659,Capsianside B,1564.802486494,Compound,mg/100g,1,1,1,0,5,561
2662,Capsianoside IV,644.34079175,Compound,mg/100g,0.9,0.9,0.9,0,5,561
2663,Capsianoside I,660.335706372,Compound,mg/100g,1.8,1.8,1.8,0,5,561
2664,Capsianoside V,514.277797564,Compound,mg/100g,0.2,0.2,0.2,0,5,561
2665,Capsianoside D,1726.855309924,Compound,mg/100g,2.95,2.95,2.95,0,5,561
2666,Capsianoside F,1710.860395302,Compound,mg/100g,0.5,0.5,0.5,0,5,561
3930,Di-N-propylamine,101.120449485,Compound,mg/100g,0.03,0.03,0.03,0,5,561
3964,N-Methylaniline,107.073499293,Compound,mg/100g,1.31,0.03,1.31,1.23,8,561
4685,p-Aminobenzaldehyde,121.052763851,Compound,mg/100g,0.6,0.6,0.6,0,5,561
8577,Capsianoside III,1100.52508286,Compound,mg/100g,6,6,6,0,5,561
8578,Capsianoside II,1084.530168238,Compound,mg/100g,9.05,9.05,9.05,0,5,561
10041,Pentylamine,87.104799421,Compound,mg/100g,0.3,0.03,0.3,0.1,7,561
10780,N-trans-p-Coumaroyloctopamine,299.115758037,Compound,mg/100g,0.1,0.1,0.1,0,5,561
10781,N-trans-Feruloyloctopamine,329.126322723,Compound,mg/100g,0.15,0.15,0.15,0,5,561
12101,Solanidine,397.334465003,Compound,mg/100g,50,50,1000,300,6,561
12244,1-Propylamine,59.073499293,Compound,mg/100g,0.23,0.23,0.23,0,5,561
12289,Capsianside A,1564.802486494,Compound,mg/100g,16.65,16.65,16.65,0,5,561
12414,Capsaicin,305.199093735,Compound,mg/100g,400,0.059,63400,63399.941,6,561
12647,Piperidine,85.089149357,Compound,mg/100g,0.52,0.1,0.52,0,6,561
14815,Capsidiol,236.177630012,Compound,mg/100g,2.9,2.9,2.9,0,5,561
15203,Nordihydrocapsaicin,293.199093735,Compound,mg/100g,17.5,17.5,3100,3082.5,6,561
15204,Homocapsaicin,319.214743799,Compound,mg/100g,4.6,4.6,300,295.4,6,561
15205,Homodihydrocapsaicin,321.230393863,Compound,mg/100g,4.6,4.6,4.6,0,6,561
15263,N-cis-Feruloyltyramine,313.131408101,Compound,mg/100g,0.2,0.2,0.2,0,5,561
17823,Dihydrocapsaicin,307.214743799,Compound,mg/100g,85.15,85.15,32800,32714.85,6,561
19872,"(3R,3'R, all-E)-Zeaxanthin",568.428031036,Compound,mg/100g,0.14,0.14,0.2,0,6,561
20107,Grossamide,624.247166138,Compound,mg/100g,0.3,0.3,0.3,0,5,561
20791,Capsiamide,269.271864747,Compound,mg/100g,21,11,21,0,6,561
20815,Capsicoside A1,594.376783326,Compound,mg/100g,53,53,53,0,5,561
20816,Capsicoside B1,756.429606756,Compound,mg/100g,62,62,62,0,5,561
21790,Capsicoside C1,888.4718655,Compound,mg/100g,60,60,60,0,5,561
2250,L-Tryptophan,204.089877638,Compound,NE,0.117,0.083,0.35,0.1335,3,561
899,(±)-Leucine,131.094628665,Compound,mg/100g,36,36,52000,25982,3,561
12675,(±)-Cystine,240.023848262,Compound,mg/100g,19,7,10000,4996.5,3,561
12743,(±)-Valine,117.078978601,Compound,mg/100g,42,31,60000,29984.5,3,561
557,(±)-Alanine,89.047678473,Compound,mg/100g,35,26,50000,24987,3,561
24031,Linoelaidic acid,280.240230268,Compound,mg/100g,120,96,144,24,2,561
14728,Violaxanthin,600.41786028,Compound,mg/100g,0.27,0.27,0.27,0,1,561
11822,L-Galactose,180.063388116,Compound,mg/100g,275,0,550,275,2,561
3042,(Z)-9-Heptadecenoic acid,268.240230268,Compound,mg/100g,0,0,0,0,1,561
5439,Heptadecenoic acid,268.24023027,Compound,mg/100g,0,0,0,0,1,561
12642,11-Eicosenoic acid,310.28718046,Compound,mg/100g,0,0,0,0,1,561
13828,13-Eicosenoic acid,310.28718046,Compound,mg/100g,0,0,0,0,1,561
3105,"(9Z,11E,13E,15Z)-4-Oxo-9,11,13,15-octadecatetraenoic acid",290.188194698,Compound,mg/100g,0,0,0,0,1,561
10628,"4,8,12,15-Octadecatetraenoic acid",276.20893014,Compound,mg/100g,0,0,0,0,1,561
12622,"(Z,Z)-11,14-Eicosadienoic acid",308.271530396,Compound,mg/100g,0,0,0,0,1,561
4293,Resin,90.042927446,Compound,mg/100g,3570,500,38000,2710,6,561
8492,3-Hydroxyflavone,238.062994186,Compound,mg/100g,100,100,100,0,1,561
10212,"Rubber, natural-smoked sheet and latex solids (hevea brasiliensis)",296.940171562,Compound,mg/100g,1475,90,15000,6480,9,561
893,Phenol,94.041864814,Compound,mg/100g,0.07,0.0003,481.75,0.116625005,7,561
1522,alpha-Copaene,204.187800773,Compound,mg/100g,2.02,0.005,240,5.9375,14,561
3088,1-Pentadecene,210.23475096,Compound,mg/100g,9.875,5.95,13.8,3.925,1,561
3229,Pentanal,86.073164942,Compound,mg/100g,0.00275,0.0008,600,150.001675,4,561
3275,2-Methyl-1-propanol,74.073164942,Compound,mg/100g,0.00525,0.0035,0.007,0.00175,2,561
3487,(Z)-2-Heptenal,112.088815006,Compound,mg/100g,0.003,0.003,0.003,0,1,561
3857,Germacrene D,204.187800768,Compound,mg/100g,10.5,0.004,449.5,84.55,9,561
3905,alpha-Cedrene,204.187800768,Compound,mg/100g,0.082,0.082,0.082,0,1,561
4106,1-Heptadecene,238.266051088,Compound,mg/100g,0.041,0.041,0.041,0,1,561
4515,2-Hexanol,102.10446507,Compound,mg/100g,0.012,0.012,0.012,0,1,561
4742,(Z)-3-Hexenylbenzoate,204.115029755,Compound,mg/100g,0.0045,0.004,0.005,0.0005,1,561
4744,"(Z,Z)-1,8,11-Heptadecatriene",234.23475096,Compound,mg/100g,0.13975,0.1055,0.174,0.03425,1,561
4745,"(Z,Z)-1,3,11-Tridecatriene-5,7,9-triyne",166.07825032,Compound,mg/100g,0.082,0.082,0.082,0,1,561
4746,"(Z,Z,Z)-1,8,11,14-Heptadecatetraene",232.219100896,Compound,mg/100g,0.467,0.467,0.467,0,1,561
4748,1-Hexadecene,224.250401024,Compound,mg/100g,0.015,0.008,0.022,0.007,1,561
4760,Cyclosativene,204.187800768,Compound,mg/100g,0.009,0.009,0.009,0,1,561
4764,Ethyl benzene,106.07825032,Compound,mg/100g,2050.0225,0.045,4100,2049.9775,2,561
4770,Tetradecene,196.219100896,Compound,mg/100g,0.2625,0.159,0.366,0.1035,1,561
5817,"1,3-Dimethylbenzene",106.07825032,Compound,mg/100g,0.012,0.012,0.012,0,1,561
5891,N-Decane,142.172150704,Compound,mg/100g,0.0505,0.001,0.1,0.0495,2,561
8061,(E)-2-Heptenal,112.088815006,Compound,mg/100g,0.002,0.0002,0.004,0.0019,2,561
8074,3-Hexanol,102.10446507,Compound,mg/100g,0.01,0.01,0.01,0,1,561
8106,Tiglic aldehyde,84.057514878,Compound,mg/100g,0.0105,0.005,0.016,0.0055,2,561
8136,2-Methylbutanoic acid,102.068079564,Compound,mg/100g,0.005,0.0005,0.011,0.0054,3,561
8239,(E)-2-Penten-1-ol,86.073164942,Compound,mg/100g,0.0055,0.001,0.01,0.0045,1,561
8242,3-Penten-2-one,84.057514878,Compound,mg/100g,0.028,0.028,0.028,0,1,561
8749,Hexyl 3-methylbutanoate,186.161979948,Compound,mg/100g,0.001,0.001,0.001,0,1,561
10454,Verbenone,150.10446507,Compound,mg/100g,21.625,0.016,45.255,14.87225,2,561
10917,Benzothiazole,135.014269855,Compound,mg/100g,0.002,0.001,0.003,0.001,1,561
11410,cis-3-Hexenyl butyrate,170.13067982,Compound,mg/100g,0.001,0.001,0.001,0,1,561
11835,2-Methyl-2-pentenal,98.073164942,Compound,mg/100g,0.02,0.02,0.02,0,1,561
12004,Methyl cinnamate,162.068079564,Compound,mg/100g,13.8,0.008,140.05,70.021,3,561
12096,Carthamin,910.216773028,Compound,mg/100g,450,450,450,0,1,561
12241,Phenylacetaldehyde,120.057514878,Compound,mg/100g,0.0645,0.00003,1300,75.028525,3,561
12625,Tridecane,184.219100896,Compound,mg/100g,0.2,0.002,2600,1299.999,3,561
12771,Decanal,156.151415262,Compound,mg/100g,3.5,0.003,100.5,4.47125,8,561
12846,Benzene,78.046950192,Compound,mg/100g,0.019,0.019,0.019,0,1,561
13570,Limonene,136.125200515,Compound,mg/100g,36.525,0.0006,1902,183.3625,38,561
13713,"(+)-1(10),4-Cadinadiene",204.187800773,Compound,mg/100g,2.65,0.012,24.1,6.575,15,561
13903,"(S)-5,6,7,7alpha-Tetrahydro-4,4,7alpha-trimethyl-2(4H)-benzofuranone",180.115029756,Compound,mg/100g,0.006,0.006,0.006,0,1,561
14078,"1-Tridecene-3,5,7,9,11-pentayne",162.046950192,Compound,mg/100g,0.059,0.059,0.059,0,1,561
15304,alpha-Gurjunene,204.187800768,Compound,mg/100g,0.496,0.004,13.5,0.5645,6,561
15306,Alloaromadendrene,204.187800773,Compound,mg/100g,4.25,0.001,105,6.04125,10,561
15515,"(2E,4E)-Decadienal",152.120115134,Compound,mg/100g,0.015,0.015,0.015,0,1,561
16935,(-)-alpha-Muurolene,204.187800773,Compound,mg/100g,0.85,0.009,4.5,1.3625,8,561
17455,gamma-Muurolene,204.187800773,Compound,mg/100g,14.15,0.006,300,99.02375,8,561
20060,"1,2,3-Trimethoxy-5-methylbenzene",182.094294314,Compound,mg/100g,0.112,0.112,0.112,0,1,561
20882,beta-Cyclocitral,152.120115134,Compound,mg/100g,0.005,0.003,0.01,0.0035,2,561
2603,Cyanidin 3-glucoside,449.108386514,Compound,mg/100g,1.419999957,0,794.128570557,8.347663804,28,561
17835,Luteolin 7-glucuronide,462.07982604,Compound,mg/100g,0.401153844,0,8.300000191,2.511922956,3,561
188,"Kaempferol 3-O-(6""""""""-malonyl-glucoside)",534.100955412,Compound,mg/100g,1.1669580935,0,3.706258655,2.677001804,2,561
634,Kaempferol 3-glucuronide,462.07982604,Compound,mg/100g,0.1404401945,0,18.504231215,3.82673060425,6,561
16407,Quercetin 3-(6''-malonyl-glucoside),550.095870034,Compound,mg/100g,0.92729029,0,10.44271493,4.0016141675,2,561
189,"Quercetin 3-O-(6""""""""-malonyl-glucoside) 7-O-glucoside",712.148693464,Compound,mg/100g,0.027902869,0,0.334834427,0.12556291025,2,561
2777,Cichoriin,340.07943211,Compound,mg/100g,150,150,150,0,1,561
2580,L-Chicoric acid,474.07982604,Compound,mg/100g,37.406500101,33.337999821,41.475000381,4.06850028000001,1,561
12681,L-Cysteine,121.019749163,Compound,mg/100g,354.375,23.6,1038.25,524.6625,5,561
16554,Eriodictyol 7-rutinoside,596.174120354,Compound,mg/100g,5.445714406,0,8051.579629686,21.132551587,5,561
2680,Hesperidin,610.189770418,Compound,mg/100g,24.985714209,0,5500,46.352954687,10,561
11869,Naringin,580.179205732,Compound,mg/100g,0,0,55.049999237,30.778672656,10,561
11871,Narirutin,580.179205732,Compound,mg/100g,6.178402879,0,127.5,5.589882907,8,561
16555,Eriodictyol 7-neohesperidoside,596.174120354,Compound,mg/100g,0.1537179525,0,0.355714287,0.2666214135,5,561
2679,Hesperetin 7-neohesperidoside,610.189770418,Compound,mg/100g,0.064193549,0,0.903333332,0.61666667,6,561
17837,Scolymoside,594.15847029,Compound,mg/100g,6.925000012,0,1170.351851781,300.20046292725,3,561
693,Diosmetin 7-rutinoside,608.174120354,Compound,mg/100g,95.5,2.919999981,4500,2248.5400000095,3,561
14284,Phlorin,288.084517488,Compound,mg/100g,4.300000191,0,9.100000381,3.511904856,5,561
1413,(+/-)-alpha-Thujene,136.125200512,Compound,mg/100g,5.075,0.01,54,13.8125,17,561
3694,Salicylates,137.024417601,Compound,mg/100g,2.75,0,100.5,69.7,9,561
4980,Oxypeucedanin hydrate,304.094688244,Compound,mg/100g,6.4,6.4,6.4,0,1,561
9066,Camphene,136.125200515,Compound,mg/100g,6.5,0.01,930.6,20.5,27,561
12140,Lauric aldehyde,184.18271539,Compound,mg/100g,1,0.1,162.7,0.45,5,561
12449,(±)-Citronellyl acetate,198.161979948,Compound,mg/100g,9.35,0.7,17.5,16.425,4,561
13519,4(10)-Thujene,136.125200512,Compound,mg/100g,10.2525,0.0075,2439,33.33125,28,561
14096,Dihydrocitronellol,158.167065326,Compound,mg/100g,1,1,1,0,1,561
14915,(-)-Isopulegol,154.135765198,Compound,mg/100g,1.15,0,4000,3.7,5,561
14920,beta-Phellandrene,136.125200515,Compound,mg/100g,17.7,0.7,250.65,44.75,17,561
14949,Neryl acetate,196.146329884,Compound,mg/100g,8.275,0,35.1,15.45,6,561
15009,S-beta-Bisabolene,204.187800773,Compound,mg/100g,11.6,0.276,180,20.8,11,561
15612,alpha-Bergamotene,204.187800768,Compound,mg/100g,35,0.6,200,70.625,6,561
15973,Terpinolene,136.125200515,Compound,mg/100g,4.55,0.15,45950,21.285,26,561
15975,gamma-Terpinene,136.125200515,Compound,mg/100g,13.5,0.025,708.6,77.5,31,561
17463,beta-Humulene,204.187800768,Compound,mg/100g,20.75,1,40.5,19.75,2,561
19882,Decyl acetate,200.177630012,Compound,mg/100g,0.5,0.3,1,0.35,3,561
20009,Neryl formate,182.13067982,Compound,mg/100g,2,1,2,0.5,3,561
612,Didymin,594.194855796,Compound,mg/100g,2.187777784,0,5.9375,1.51040222625,4,561
683,Nobiletin,402.13146768,Compound,mg/100g,0.075142856,0,0.367419362,0.260854838,3,561
15556,Sinensetin,372.120902994,Compound,mg/100g,0.065,0,0.357999992,0.221600004,3,561
700,Undecanoic acid,186.161979948,Compound,mg/100g,0.1,0.1,0.1,0,1,561
1525,alpha-Ylangene,204.187800768,Compound,mg/100g,7.75,0.1,1700,9.3,5,561
2918,1-Undecanol,172.18271539,Compound,mg/100g,0.1,0.1,0.1,0,1,561
3308,1-Nonanol,144.151415262,Compound,mg/100g,0.8,0.00055,3000,16.375,6,561
3340,Octanal,128.120115134,Compound,mg/100g,1.25,0.0035,5.5,2.325,5,561
3844,cis-Carveol,152.120115135,Compound,mg/100g,4.175,0.25,6.25,3.0375,3,561
3876,trans-Carveol,152.120115135,Compound,mg/100g,9.1,0.2,17.05,14.8375,5,561
4788,gamma-Elemene,204.187800773,Compound,mg/100g,0.755,0,1.75,1.555,4,561
5806,Longifolene,204.187800773,Compound,mg/100g,0.1,0.1,5.75,2.825,3,561
6579,delta-Elemene,204.187800768,Compound,mg/100g,0.8,0.8,0.8,0,1,561
8054,1-Heptanol,116.120115134,Compound,mg/100g,700,0.15,2500,1249.925,3,561
8746,Benzyl alcohol,108.057514878,Compound,mg/100g,0.079,0.0008,1.95,1.609,7,561
10585,Octopamine,153.078978601,Compound,mg/100g,0.1,0.05,0.15,0.05,2,561
12354,1-Decanol,158.167065326,Compound,mg/100g,0.4,0.04,0.6,0.28,3,561
12624,Tetradecanal,212.214015518,Compound,mg/100g,0.6,0.384,13.2,3.354,4,561
13578,Neral,152.120115135,Compound,mg/100g,0.775,0.00055,651,29.7525,8,561
13705,Geranial,152.120115135,Compound,mg/100g,26.15,0.00275,187.75,48.0125,6,561
14327,alpha-Carene,136.125200512,Compound,mg/100g,4.8,0.012,60.35,14.15,21,561
14493,Citronellol,156.151415264,Compound,mg/100g,1.475,0.00001,325.1,13.349425,8,561
14570,alpha-Selinene,204.187800768,Compound,mg/100g,4.5,0.2,5.5,2.65,3,561
14619,"1,8-Cineole",154.1357652,Compound,mg/100g,61.95,0,2920,237.25,24,561
14620,Citronellal,154.1357652,Compound,mg/100g,7.35,1.05,145.05,11.25,5,561
14798,2-Isopropyl-5-methylphenol,150.104465071,Compound,mg/100g,0,0,1400,15.75,18,561
14800,Thymol methyl ether,164.120115134,Compound,mg/100g,0.6,0,500.05,2.885,6,561
14802,Nootkatone,218.167065326,Compound,mg/100g,0.1,0.1,0.1,0,3,561
14948,Nerol,154.1357652,Compound,mg/100g,0.44,0.00002,368.5,7.3675,9,561
14961,4-Thujanol,154.135765198,Compound,mg/100g,7.625,1.05,15.2,6.35,4,561
15019,beta-Sesquiphellandrene,204.187800773,Compound,mg/100g,2,0.1,301.6,150.75,3,561
15977,beta-Terpineol,154.135765198,Compound,mg/100g,5.5,0.01,37.6,11.6475,4,561
16245,Perillyl acetate,194.13067982,Compound,mg/100g,0.55,0.55,0.55,0,1,561
17350,gamma-Selinene,204.187800768,Compound,mg/100g,2,0.1,36.75,18.325,3,561
17464,alpha-Sinensal,218.167065326,Compound,mg/100g,0.975,0.3,1.65,0.675,2,561
18000,Octyl acetate,172.146329884,Compound,mg/100g,0.65,0.3,1,0.35,2,561
16565,Poncirin,594.194855796,Compound,mg/100g,1.079999993,0,1.952000093,0.73300001225,3,561
2630,Vicenin 2,594.15847029,Compound,mg/100g,4.5333333065,3.531666676,5.534999937,1.0016666305,1,561
15539,Chrysin,254.057908808,Compound,mg/100g,0,0,0,0,1,561
2465,Tetramethylscutellarein,342.110338308,Compound,mg/100g,0.0507142855,0.026428572,0.074999999,0.0242857135,1,561
16824,3-Methoxynobiletin,432.142032366,Compound,mg/100g,0.0407580645,0.024857143,0.081290317,0.02647119825,1,561
219,3-Methoxysinensetin,402.13146768,Compound,mg/100g,0,0,0.035,0.0175,2,561
21892,1-O-Cinnamoylglucose,310.10525293,Compound,mg/100g,1.503205908,1.503205908,1.503205908,0,1,561
885,Hydroquinone,110.036779436,Compound,mg/100g,8,8,8,0,1,561
1950,Angelical,204.042258744,Compound,mg/100g,6,6,6,0,1,561
2222,Citrusinine II,287.079372531,Compound,mg/100g,4,4,4,0,1,561
2223,Citrusinine I,301.095022595,Compound,mg/100g,8,8,8,0,1,561
2224,Citracridone I,353.126322723,Compound,mg/100g,40,40,40,0,1,561
2610,(E)-Suberenol,260.104859,Compound,mg/100g,70,70,70,0,1,561
2774,Scoparone,206.057908802,Compound,mg/100g,8.5,0.8,16.2,7.7,2,561
4833,beta-Cubebene,204.187800768,Compound,mg/100g,1.175,0.06,12,7.8875,6,561
4985,Xanthyletin,228.07864425,Compound,mg/100g,4500,4500,4500,0,1,561
5089,4-(3-Methyl-2-butenoxy)-iso-nitroso-acetophenone,233.105193351,Compound,mg/100g,4.8,4.8,4.8,0,1,561
5140,Nordentatin,312.136159128,Compound,mg/100g,30,30,30,0,1,561
6368,alpha-Elemol,222.198365454,Compound,mg/100g,10.725,0.15,2820,16.68,7,561
8125,Methanol,32.02621475,Compound,mg/100g,4.04,4.04,4.04,0,1,561
11508,Subaphylline,264.147392516,Compound,mg/100g,0.25,0.25,0.25,0,1,561
12085,Ethyl butyrate,116.083729628,Compound,mg/100g,0.055,0.055,0.055,0,1,561
12087,Methyl butyrate,102.068079564,Compound,mg/100g,0.0055,0.0055,0.0055,0,1,561
12136,Xanthoxyletin,258.089208936,Compound,mg/100g,2400,2400,2400,0,1,561
13307,Phytofluene,542.485151984,Compound,mg/100g,0.38,0.2,1.865,0.8325,3,561
14356,beta-Sinensal,218.167065326,Compound,mg/100g,0.6,0.6,0.6,0,1,561
14408,Valencene,204.187800768,Compound,mg/100g,0.767,0.767,0.767,0,1,561
14898,"(3E,6E)-alpha-Farnesene",204.187800768,Compound,mg/100g,22.2,0.45,257.75,76.025,4,561
15804,Valenciaxanthin,412.297745146,Compound,mg/100g,0.3,0.3,0.3,0,1,561
15835,Phytoene,544.500802048,Compound,mg/100g,0.295,0.1,0.49,0.195,2,561
15838,Auroxanthin,600.41786028,Compound,mg/100g,0.2,0.2,0.2,0,1,561
16653,Mutatoxanthin,584.422945658,Compound,mg/100g,0.8575,0.2,1.515,0.6575,2,561
18548,Ethylsuberenol,288.136159128,Compound,mg/100g,70,70,70,0,1,561
18602,"(9Z,9'Z)-7,7',8,8'-Tetrahydrolycopene",540.46950192,Compound,mg/100g,0.2125,0.1,0.325,0.1125,2,561
2629,"4,5-Di-O-caffeoylquinic acid",516.126776232,Compound,mg/100g,3.536000013,1.47999994,7.554665724,4.894665638,4,561
2628,"3,5-Di-O-caffeoylquinic acid",516.126776232,Compound,mg/100g,2.096666654,0.439999998,6.345666915,3.8328335435,5,561
2627,"3,4-Dicaffeoylquinic acid",516.126776232,Compound,mg/100g,2.049999952,0.3,8.343333781,6.293333829,4,561
248,4-Feruloylquinic acid,368.110732238,Compound,mg/100g,0.033333334,0,30.055999756,8.569999695,17,561
247,5-Feruloylquinic acid,368.110732238,Compound,mg/100g,0.166666669,0,16.575000763,8.984666189,18,561
357,3-Methylcatechol,124.0524295,Compound,mg/100g,0.1043,0.1043,0.113799997,0.00237499925,3,561
19893,"4-Ethyl-1,2-benzenediol",138.068079564,Compound,mg/100g,0.130599998,0.130599998,0.131699994,0.000274998999999998,3,561
8862,"4-Methyl-1,2-benzenediol",124.0524295,Compound,mg/100g,0.0394,0.0394,0.0407,0.000324999999999999,3,561
1512,"1,2-Benzenediol",110.036779436,Compound,mg/100g,0.411524998,0.039999999,0.547999978,0.371524999,3,561
8736,"1,2,3-Benzenetriol",126.031694058,Compound,mg/100g,0.545099984,0.399899989,0.545099984,0.03629999875,3,561
12151,Dextrin,504.169034976,Compound,mg/100g,1337.5,870,1805,467.5,2,561
249,3-Feruloylquinic acid,368.110732238,Compound,mg/100g,0.2600000005,0,4.170000076,2.690000009,17,561
19894,4-Ethyl-2-methoxyphenol,152.083729628,Compound,mg/100g,0.9100000265,0.639999986,1.180000067,0.540000081,3,561
11888,2-Methoxyphenol,124.052429498,Compound,mg/100g,0.2150000035,0.0055,1.616050024,0.110000015,5,561
4247,Silicon oxide,59.966755777,Compound,mg/100g,318.9,255,382.8,63.9,2,561
9631,Iron oxide,71.929856755,Compound,mg/100g,120.8,4,237.6,116.8,2,561
15405,Calcium oxide,55.957505777,Compound,mg/100g,305,110,3484.8,896.2,4,561
16253,Gold,196.966551609,Compound,mg/100g,0.0001,0.0001,0.0003,0.0001,5,561
216,"Kaempferol 3,7,4'-O-triglucoside",772.206208342,Compound,mg/100g,103.923075358,103.923075358,103.923075358,0,1,561
14552,alpha-Crocin,976.378752976,Compound,mg/100g,2000,2000,2000,0,1,561
4037,Hexadecenoic acid,254.224580204,Compound,mg/100g,144,0.024,272.25,136.113,3,561
5278,"24epsilon-Ethyl-31-norlanosta-8,25(27)-dien-3beta-ol",440.401816286,Compound,mg/100g,1.1,1.1,1.1,0,1,561
30230,Iridium,192.9629216,Compound,mg/100g,250.5478,250.5478,250.5478,0,1,561
11964,Bisdemethoxycurcumin,308.104859,Compound,mg/100g,1320.425,1237.5,1403.35,82.9249999999997,1,561
12295,Curcumin,368.125988372,Compound,mg/100g,2507.0107142855,2213.571428571,2800.45,293.4392857145,1,561
11967,Demethoxycurcumin,338.115423686,Compound,mg/100g,1982.5,1982.5,1982.5,0,1,561
1218,Arabinose,150.05282343,Compound,mg/100g,794,588,1000,206,2,561
1453,(+)-Camphene,136.125200512,Compound,mg/100g,48,48,48,0,1,561
1674,(-)-alpha-Curcumene,174.140850576,Compound,mg/100g,1800,1800,1800,0,1,561
2667,trans-p-Methoxycinnamic acid,178.062994186,Compound,mg/100g,36,36,36,0,1,561
3939,Flavonoids,224.083729628,Compound,mg/100g,495,9.25,4500,655,6,561
5327,alpha-Curcumene,174.140850576,Compound,mg/100g,20,0.7,12170,474.7,5,561
5334,Curzerenone C,230.13067982,Compound,mg/100g,2040,2040,2040,0,1,561
8165,Dihydrocurcumin,370.141638436,Compound,mg/100g,5.7,5.7,5.7,0,1,561
9068,D-Camphor,152.120115134,Compound,mg/100g,11,0,466.2,74,14,561
9637,Isoborneol,154.135765198,Compound,mg/100g,12.55,0.25,39.2,20.9125,4,561
11083,Cyclocurcumin,368.125988372,Compound,mg/100g,800,800,800,0,1,561
12174,Eugenol,164.083729628,Compound,mg/100g,10,0,49700,632.3625,20,561
12188,Curcumenol,234.161979948,Compound,mg/100g,2130,2130,2130,0,1,561
12758,1-(4-Methylphenyl)ethanol,136.088815006,Compound,mg/100g,112.5,112.5,112.5,0,1,561
13252,Curdione,236.177630012,Compound,mg/100g,1190,1190,1190,0,1,561
13571,(S)-alpha-Phellandrene,136.125200512,Compound,mg/100g,218.375,37.5,399.25,180.875,2,561
14318,(R)-ar-Turmerone,216.151415262,Compound,mg/100g,327,327,327,0,1,561
14911,(+)-4(10)-Thujene,136.125200512,Compound,mg/100g,22.6,22.6,22.6,0,1,561
15020,Zingiberene,204.187800768,Compound,mg/100g,583.7625,230.025,937.5,353.7375,2,561
15060,"(R)-2,5,11-Bisabolatriene",204.187800768,Compound,mg/100g,1800,1800,1800,0,1,561
